ID,Gender,DOB,CollegeID,CollegeTier,Degree,Specialization,CollegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
361671,m,1990-10-11,1384,2,B.Tech/B.E.,computer engineering,86.5,1384,0,Karnataka,2012,530000
242078,m,1989-02-13,6884,2,B.Tech/B.E.,electronics and communication engineering,80,6884,0,West Bengal,2011,480000
729568,f,1989-05-19,222,2,MCA,computer application,89,222,0,Jharkhand,2013,470000
1270516,m,1991-01-01,2679,2,MCA,computer application,60,2679,1,Delhi,2014,100000
938137,m,1993-06-02,6874,2,B.Tech/B.E.,mechanical engineering,62.4,6874,0,Uttarakhand,2014,675000
1218778,m,1991-12-07,15866,2,B.Tech/B.E.,computer science & engineering,66,15866,0,Haryana,2014,180000
1258521,f,1992-09-27,1875,2,B.Tech/B.E.,electronics and communication engineering,74.6,1875,0,Uttar Pradesh,2014,225000
144911,m,1987-12-31,933,2,MCA,computer application,66,933,0,Haryana,2011,530000
61461,m,1988-08-10,7940,2,B.Tech/B.E.,electronics and electrical engineering,61.35,7940,0,Andhra Pradesh,2010,130000
794528,m,1992-05-23,1390,2,B.Tech/B.E.,mechanical engineering,81,1390,0,Uttar Pradesh,2014,200000
278780,f,1987-10-24,568,2,B.Tech/B.E.,information technology,69.92,568,0,Uttar Pradesh,2011,350000
1069119,m,1990-12-10,10673,2,B.Tech/B.E.,electronics and electrical engineering,75,10673,1,Tamil Nadu,2012,120000
186085,m,1988-06-30,66,2,B.Tech/B.E.,electronics and communication engineering,71.41,66,0,Uttar Pradesh,2010,105000
1146950,m,1991-12-26,2429,2,B.Tech/B.E.,computer science & engineering,71,2429,0,Uttar Pradesh,2014,325000
633303,m,1993-06-03,1982,2,B.Tech/B.E.,electronics and communication engineering,74.26,1982,0,Uttar Pradesh,2013,160000
806655,f,1991-01-10,11759,2,MCA,computer application,73,11759,0,Uttarakhand,2014,180000
872168,m,1992-10-28,347,2,B.Tech/B.E.,electronics and electrical engineering,87.56,347,0,Uttar Pradesh,2014,330000
637114,m,1993-12-06,18103,2,B.Tech/B.E.,electronics & telecommunications,68.28,18103,0,Uttar Pradesh,2014,210000
1077214,m,1993-03-23,4971,2,B.Tech/B.E.,information technology,70.7,4971,0,Uttar Pradesh,2013,240000
230778,f,1990-04-07,974,2,B.Tech/B.E.,computer engineering,71,974,0,Maharashtra,2011,325000
29054,m,1987-05-06,347,2,B.Tech/B.E.,information technology,90,347,0,Uttar Pradesh,2010,375000
839881,m,1989-05-12,6229,2,MCA,computer application,65,6229,1,Telangana,2012,95000
1152870,m,1991-11-22,2563,2,B.Tech/B.E.,electronics and communication engineering,63,2563,0,Uttarakhand,2015,100000
307997,m,1988-04-01,350,2,MCA,computer application,67.8,350,0,Uttar Pradesh,2012,145000
227582,m,1987-10-14,2774,2,MCA,computer application,74,2774,0,Madhya Pradesh,2011,540000
284439,m,1989-10-14,3649,2,B.Tech/B.E.,computer engineering,69,3649,1,Karnataka,2011,265000
309289,f,1990-01-11,5904,2,B.Tech/B.E.,computer engineering,75.99,5904,0,Uttar Pradesh,2012,385000
423047,m,1988-08-11,184,2,B.Tech/B.E.,computer engineering,73.32,184,0,Uttar Pradesh,2012,350000
629725,m,1991-03-15,526,2,B.Tech/B.E.,electronics and electrical engineering,80,526,0,Tamil Nadu,2013,100000
1224787,f,1993-11-10,12232,1,B.Tech/B.E.,computer science & engineering,68,12232,1,Delhi,2015,700000
1090820,m,1991-01-25,11736,2,B.Tech/B.E.,electronics & telecommunications,67.69,11736,0,Maharashtra,2013,240000
1245184,m,1989-10-10,51,2,MCA,computer application,71.6,51,0,Uttar Pradesh,2015,215000
606094,f,1992-05-14,8820,2,B.Tech/B.E.,electronics and communication engineering,79.98,8820,1,Telangana,2013,440000
986293,m,1992-01-05,137,2,B.Tech/B.E.,electronics and instrumentation engineering,67.7,137,0,Uttar Pradesh,2014,200000
918414,m,1986-05-27,11476,2,M.Tech./M.E.,embedded systems technology,88,11476,1,Karnataka,2014,200000
1253312,m,1991-07-25,5932,2,B.Tech/B.E.,computer science & engineering,72.19,5932,0,Andhra Pradesh,2013,120000
472861,m,1992-10-12,57,2,B.Tech/B.E.,electronics and communication engineering,64,57,0,Haryana,2014,265000
115560,m,1989-05-06,3629,2,B.Tech/B.E.,computer engineering,62,3629,0,Andhra Pradesh,2010,570000
1052796,m,1990-11-05,3683,2,B.Tech/B.E.,computer engineering,61.44,3683,0,Maharashtra,2013,100000
914034,m,1991-09-28,51,2,MCA,computer application,65.5,51,0,Uttar Pradesh,2014,480000
471545,m,1992-02-29,57,2,B.Tech/B.E.,information technology,68,57,0,Haryana,2013,720000
796713,m,1991-10-01,222,2,B.Tech/B.E.,electronics and communication engineering,62.7,222,0,Jharkhand,2014,380000
922488,m,1993-10-02,272,2,B.Tech/B.E.,electronics & telecommunications,76,272,0,Punjab,2014,200000
326795,m,1991-12-16,3879,2,B.Tech/B.E.,computer engineering,74.5,3879,0,Madhya Pradesh,2012,455000
841631,m,1993-04-23,4805,2,B.Tech/B.E.,information technology,68,4805,1,Rajasthan,2013,350000
1061300,m,1993-01-12,8818,2,B.Tech/B.E.,information technology,77,8818,1,Telangana,2014,140000
358346,m,1990-10-31,10185,2,B.Tech/B.E.,computer science & engineering,74.44,10185,0,Haryana,2012,460000
823529,f,1993-10-19,272,2,B.Tech/B.E.,computer science & engineering,82,272,0,Punjab,2014,315000
820353,m,1991-03-03,11127,1,B.Tech/B.E.,electronics and electrical engineering,70.3,11127,0,Punjab,2017,300000
862259,f,1991-12-28,6294,2,B.Tech/B.E.,information technology,73,6294,0,Gujarat,2013,95000
982556,m,1992-03-24,387,2,B.Tech/B.E.,information technology,74.74,387,0,Uttar Pradesh,2014,350000
924712,m,1993-03-15,124,2,B.Tech/B.E.,computer science & engineering,67,124,0,Orissa,2014,240000
820774,m,1991-08-13,6741,2,B.Tech/B.E.,computer science & engineering,65,6741,0,Rajasthan,2014,180000
898195,m,1992-06-18,66,2,B.Tech/B.E.,information technology,73.17,66,0,Uttar Pradesh,2014,300000
1043815,m,1990-03-22,11155,2,B.Tech/B.E.,computer science & engineering,78,11155,1,West Bengal,2013,800000
541114,m,1989-09-27,2540,2,B.Tech/B.E.,computer engineering,66.22,2540,0,Uttar Pradesh,2011,140000
965697,m,1991-01-22,11169,2,B.Tech/B.E.,mechanical engineering,91,11169,0,West Bengal,2014,300000
716325,m,1992-07-05,16397,2,B.Tech/B.E.,computer science & engineering,69.36,16397,0,Andhra Pradesh,2013,100000
473243,f,1992-08-12,57,2,B.Tech/B.E.,computer science & engineering,75.85,57,0,Haryana,2014,300000
1274483,m,1990-08-08,14587,2,B.Tech/B.E.,information technology,68,14587,0,Madhya Pradesh,2014,180000
281074,m,1989-06-11,3144,2,B.Tech/B.E.,electronics & instrumentation eng,76.5,3144,1,Tamil Nadu,2011,2300000
1232025,f,1993-04-18,12887,2,B.Tech/B.E.,computer science & engineering,67,12887,1,Telangana,2014,120000
333594,m,1991-03-09,11168,2,B.Tech/B.E.,computer engineering,74.79,11168,1,Telangana,2012,590000
120918,m,1988-08-06,1274,2,B.Tech/B.E.,other,55,1274,0,Maharashtra,2010,110000
1264748,m,1992-07-09,378,2,B.Tech/B.E.,information technology,72,378,0,Haryana,2014,205000
1254777,f,1993-10-05,1615,2,B.Tech/B.E.,computer science & engineering,79.9,1615,0,Punjab,2015,1800000
196429,m,1988-04-27,115,2,MCA,computer application,66,115,0,Punjab,2011,540000
421634,m,1991-07-15,79,2,B.Tech/B.E.,electronics and communication engineering,60,79,0,Uttar Pradesh,2012,360000
206733,m,1989-05-04,144,2,B.Tech/B.E.,information technology,76,144,0,Uttar Pradesh,2011,240000
300968,m,1989-05-23,835,2,B.Tech/B.E.,computer engineering,72.44,835,0,Kerala,2011,450000
852880,m,1992-04-22,11651,2,B.Tech/B.E.,electronics & telecommunications,77,11651,0,Maharashtra,2014,310000
961003,m,1993-03-17,6907,2,B.Tech/B.E.,computer science & engineering,68,6907,0,Haryana,2014,150000
848578,m,1992-01-01,7659,2,B.Tech/B.E.,information technology,72,7659,1,Rajasthan,2013,240000
328807,m,1990-04-18,1866,2,B.Tech/B.E.,electronics and communication engineering,82.53,1866,1,Karnataka,2012,600000
1063305,m,1990-04-19,15645,2,MCA,computer application,83,15645,0,Uttar Pradesh,2013,240000
1262570,m,1990-07-07,1759,2,MCA,computer application,81,1759,0,Punjab,2014,145000
742534,m,1992-09-08,14820,2,B.Tech/B.E.,electronics and electrical engineering,80.16,14820,0,Andhra Pradesh,2013,300000
319678,m,1991-07-22,11511,2,B.Tech/B.E.,electronics and electrical engineering,80,11511,0,Andhra Pradesh,2012,550000
1138769,m,1991-09-16,8131,2,B.Tech/B.E.,information technology,62,8131,0,Tamil Nadu,2013,110000
626510,f,1993-03-20,5111,2,B.Tech/B.E.,information technology,69.43,5111,0,Maharashtra,2014,330000
1077044,m,1993-07-07,14716,2,B.Tech/B.E.,electronics & telecommunications,79.98,14716,0,Orissa,2014,505000
458020,m,1990-02-01,1638,2,B.Tech/B.E.,computer engineering,69,1638,0,Uttar Pradesh,2012,335000
203412,m,1988-03-28,3716,2,B.Tech/B.E.,electronics and communication engineering,75.69,3716,1,Karnataka,2011,395000
587593,m,1986-01-21,2093,2,M.Tech./M.E.,information technology,75.9,2093,0,Uttar Pradesh,2012,300000
536526,m,1990-08-05,9738,2,B.Tech/B.E.,computer engineering,69.64,9738,0,Uttar Pradesh,2012,150000
1192843,m,1992-03-24,3629,2,B.Tech/B.E.,electronics and communication engineering,70.24,3629,0,Andhra Pradesh,2013,330000
814610,m,1992-02-05,6946,2,B.Tech/B.E.,electrical engineering,70.44,6946,0,Bihar,2013,180000
243279,f,1988-10-02,55,2,B.Tech/B.E.,computer engineering,69.98,55,0,Uttar Pradesh,2011,300000
1124993,f,1993-07-25,1032,2,B.Tech/B.E.,electronics and communication engineering,78,1032,1,Telangana,2014,200000
693630,f,1990-07-16,568,2,B.Tech/B.E.,electronics and electrical engineering,75.16,568,0,Uttar Pradesh,2013,105000
535193,f,1991-04-22,11635,2,B.Tech/B.E.,computer engineering,63,11635,0,Maharashtra,2013,360000
308225,m,1989-07-24,350,2,B.Tech/B.E.,information technology,67,350,0,Uttar Pradesh,2012,460000
1088362,m,1989-03-08,1023,2,B.Tech/B.E.,electrical engineering,59,1023,0,Kerala,2011,100000
1063873,m,1992-08-03,11439,2,B.Tech/B.E.,electronics and communication engineering,70.02,11439,0,Telangana,2013,150000
544522,m,1991-03-20,1754,2,B.Tech/B.E.,electronics and communication engineering,72,1754,0,Kerala,2013,370000
351836,f,1991-07-30,2927,2,B.Tech/B.E.,computer engineering,75.08,2927,1,Rajasthan,2012,180000
1255797,m,1992-06-05,7376,2,B.Tech/B.E.,electronics and communication engineering,65.95,7376,0,Uttar Pradesh,2015,320000
899699,m,1991-06-06,8547,2,B.Tech/B.E.,electronics & telecommunications,61.93,8547,1,Maharashtra,2014,300000
425551,m,1990-03-25,75,2,B.Tech/B.E.,electronics and communication engineering,66.5,75,0,Uttar Pradesh,2012,360000
824917,m,1988-11-29,115,2,MCA,computer application,64,115,0,Punjab,2014,105000
334312,m,1990-12-09,1622,2,B.Tech/B.E.,computer engineering,80.26,1622,0,Madhya Pradesh,2012,490000
614115,m,1992-08-14,272,2,B.Tech/B.E.,electronics and communication engineering,72,272,0,Punjab,2013,350000
1274331,m,1992-08-13,6906,1,B.Tech/B.E.,electronics engineering,73.12,6906,0,Uttar Pradesh,2014,180000
456580,m,1991-11-21,9796,2,B.Tech/B.E.,electronics and communication engineering,72.95,9796,1,Telangana,2012,150000
1058832,m,1990-11-27,13095,2,B.Tech/B.E.,computer science & engineering,77.7,13095,1,West Bengal,2013,100000
859453,m,1992-08-22,485,2,B.Tech/B.E.,electronics & instrumentation eng,66.56,485,0,Uttar Pradesh,2013,335000
342044,m,1989-10-08,2563,2,B.Tech/B.E.,computer engineering,83.86,2563,0,Uttarakhand,2012,420000
1207950,f,1992-02-09,5216,2,B.Tech/B.E.,computer science & engineering,74,5216,1,West Bengal,2014,235000
455934,m,1991-01-14,272,2,B.Tech/B.E.,computer science & engineering,62.5,272,0,Punjab,2012,60000
1020633,m,1992-06-06,250,1,B.Tech/B.E.,electronics and communication engineering,67,250,0,Haryana,2014,610000
120511,m,1988-12-03,1353,2,B.Tech/B.E.,computer engineering,60.13,1353,0,Andhra Pradesh,2010,115000
48107,m,1987-09-09,2857,1,B.Tech/B.E.,computer engineering,72.6,2857,1,Rajasthan,2010,4000000
1218477,m,1991-11-09,11839,2,M.Tech./M.E.,electronics and communication engineering,81.5,11839,0,Madhya Pradesh,2015,180000
358100,f,1991-08-08,10185,2,B.Tech/B.E.,information technology,68.66,10185,0,Haryana,2012,350000
664337,m,1991-01-24,5256,2,B.Tech/B.E.,electronics & instrumentation eng,89.4,5256,0,Orissa,2013,250000
614210,m,1992-09-22,17205,2,B.Tech/B.E.,electronics and electrical engineering,69.93,17205,0,Punjab,2014,225000
1018051,m,1992-03-24,2685,2,B.Tech/B.E.,computer science & engineering,69.4,2685,0,Madhya Pradesh,2013,145000
1136448,m,1992-10-04,16719,2,B.Tech/B.E.,electronics and communication engineering,68.16,16719,0,Haryana,2014,265000
809429,m,1992-01-13,11010,2,B.Tech/B.E.,electronics and communication engineering,65,11010,1,Karnataka,2013,205000
1236393,f,1993-02-06,272,2,B.Tech/B.E.,electronics and communication engineering,70.29,272,0,Punjab,2015,120000
1029538,m,1990-08-05,7010,2,B.Tech/B.E.,information technology,83.9,7010,1,West Bengal,2013,340000
959436,f,1993-05-17,4319,2,B.Tech/B.E.,computer science & engineering,83.22,4319,0,Punjab,2014,105000
215845,m,1987-01-18,5026,2,B.Tech/B.E.,electronics and electrical engineering,80,5026,0,Orissa,2011,280000
434561,m,1989-01-26,3054,2,B.Tech/B.E.,computer engineering,62,3054,0,Orissa,2012,100000
801301,m,1991-09-05,14363,2,B.Tech/B.E.,computer science & engineering,73.12,14363,0,Punjab,2014,200000
825043,f,1991-08-27,115,2,B.Tech/B.E.,computer science & engineering,82.2,115,0,Punjab,2014,305000
421679,m,1989-07-03,79,2,B.Tech/B.E.,computer science & engineering,70.26,79,0,Uttar Pradesh,2012,120000
240990,m,1988-05-24,4287,2,MCA,computer application,75,4287,0,Karnataka,2011,505000
820457,m,1992-06-05,11127,1,B.Tech/B.E.,computer science & engineering,67,11127,0,Punjab,2014,300000
1094002,f,1992-09-08,13038,2,B.Tech/B.E.,electronics and communication engineering,77.4,13038,0,Rajasthan,2014,325000
1250429,m,1992-01-04,9557,2,B.Tech/B.E.,computer science & engineering,66,9557,1,Telangana,2013,1500000
325730,f,1991-01-21,9164,2,B.Tech/B.E.,computer engineering,76.16,9164,1,Telangana,2012,820000
861982,m,1991-03-25,65,2,B.Tech/B.E.,electronics and communication engineering,63,65,0,Uttar Pradesh,2013,305000
922592,m,1992-08-20,272,2,B.Tech/B.E.,electronics and communication engineering,73,272,0,Punjab,2014,180000
1218606,m,1991-09-28,6835,2,B.Tech/B.E.,information technology,59.9,6835,0,Uttar Pradesh,2014,120000
197194,m,1989-08-02,493,2,B.Tech/B.E.,information technology,68.16,493,0,Uttar Pradesh,2011,240000
1063486,m,1990-06-05,14915,2,B.Tech/B.E.,electronics & telecommunications,58.54,14915,0,Maharashtra,2012,95000
831042,f,1992-09-28,8195,1,B.Tech/B.E.,information technology,77,8195,1,Delhi,2014,300000
466661,f,1991-05-15,1109,2,B.Tech/B.E.,information science engineering,63.2,1109,1,Karnataka,2012,200000
334001,m,1990-08-25,1622,2,B.Tech/B.E.,mechanical engineering,75.72,1622,0,Madhya Pradesh,2012,415000
1068237,m,1993-06-27,15456,2,B.Tech/B.E.,electronics and electrical engineering,65.4,15456,0,Andhra Pradesh,2014,110000
639536,m,1990-04-28,172,2,B.Tech/B.E.,mechanical engineering,74.43,172,0,Uttar Pradesh,2013,210000
872434,m,1991-02-24,347,2,MCA,computer application,75.96,347,0,Uttar Pradesh,2014,120000
220642,m,1988-12-20,10950,1,B.Tech/B.E.,electronics and communication engineering,82.1,10950,0,Punjab,2011,700000
879126,f,1989-08-22,11973,1,M.Tech./M.E.,mechatronics,83.5,11973,1,Maharashtra,2014,350000
1075753,f,1993-07-21,14382,2,B.Tech/B.E.,computer engineering,79,14382,1,Telangana,2015,300000
339705,f,1990-12-04,11368,2,B.Tech/B.E.,information technology,74,11368,0,Uttar Pradesh,2012,240000
1106060,f,1992-04-04,10185,2,B.Tech/B.E.,computer science & engineering,77,10185,0,Haryana,2014,310000
320536,m,1990-08-28,5015,2,B.Tech/B.E.,computer engineering,61.2,5015,0,Andhra Pradesh,2012,490000
1031152,m,1992-04-30,8808,2,B.Tech/B.E.,electronics and communication engineering,74,8808,0,Tamil Nadu,2014,330000
230113,m,1989-01-19,1390,2,B.Tech/B.E.,computer engineering,75.57,1390,0,Uttar Pradesh,2011,650000
53132,m,1988-09-17,4056,2,B.Tech/B.E.,information technology,55.6,4056,1,Maharashtra,2010,755000
243949,m,1990-04-15,2656,2,B.Tech/B.E.,electronics and communication engineering,65,2656,0,Haryana,2011,600000
281195,m,1989-07-08,3144,2,B.Tech/B.E.,electronics and communication engineering,87.5,3144,1,Tamil Nadu,2011,250000
1122979,m,1991-02-07,5400,2,B.Tech/B.E.,information technology,63.2,5400,0,Madhya Pradesh,2013,335000
861954,m,1992-01-17,11613,2,B.Tech/B.E.,computer engineering,62,11613,0,Maharashtra,2013,350000
455164,f,1990-07-22,272,2,B.Tech/B.E.,computer engineering,74,272,0,Punjab,2012,200000
845625,f,1992-03-13,14351,2,B.Tech/B.E.,information technology,76.6,14351,0,Punjab,2014,150000
51397,f,1988-04-27,182,2,B.Tech/B.E.,electronics and communication engineering,74,182,1,Karnataka,2010,680000
552939,m,1991-04-13,13,1,B.Tech/B.E.,electronics and electrical engineering,73.25,13,1,Delhi,2012,200000
922603,m,1992-05-13,272,2,B.Tech/B.E.,electronics and communication engineering,62.1,272,0,Punjab,2014,320000
1229814,f,1992-01-07,276,2,B.Tech/B.E.,electronics and electrical engineering,67,276,1,Karnataka,2013,315000
988541,f,1992-04-07,903,2,B.Tech/B.E.,information technology,77.26,903,0,Uttar Pradesh,2014,275000
271119,m,1989-12-01,1329,2,B.Tech/B.E.,information technology,55.89,1329,1,Maharashtra,2011,470000
800223,m,1992-04-17,12515,2,B.Tech/B.E.,computer science & engineering,65.33,12515,1,Rajasthan,2014,330000
1281760,m,1992-09-10,3579,2,B.Tech/B.E.,electronics and communication engineering,66.72,3579,0,Uttar Pradesh,2014,250000
656694,f,1991-05-19,5818,2,B.Tech/B.E.,electronics & telecommunications,80,5818,0,Orissa,2013,400000
1117619,m,1992-07-29,14662,2,B.Tech/B.E.,information technology,66,14662,0,Chhattisgarh,2013,120000
781902,m,1991-04-03,11013,2,B.Tech/B.E.,automobile/automotive engineering,70.09,11013,0,Orissa,2013,130000
861979,m,1990-07-02,9737,2,B.Tech/B.E.,mechanical engineering,61,9737,0,Uttar Pradesh,2013,240000
325403,f,1991-05-01,7172,2,B.Tech/B.E.,computer engineering,63.25,7172,0,Maharashtra,2012,100000
240137,m,1989-01-05,64,2,B.Tech/B.E.,electronics and instrumentation engineering,66.74,64,0,Uttar Pradesh,2011,650000
1019771,m,1990-10-09,3791,2,B.Tech/B.E.,electrical engineering,64.8,3791,0,Karnataka,2014,240000
955531,f,1992-10-02,17244,2,B.Tech/B.E.,electronics and communication engineering,75.04,17244,0,Uttar Pradesh,2014,300000
1203490,m,1992-07-10,12600,2,B.Tech/B.E.,mechanical engineering,66,12600,0,Uttarakhand,2015,95000
344262,m,1990-05-25,48,1,B.Tech/B.E.,electronics and communication engineering,78.96,48,1,Delhi,2012,240000
619705,m,1991-10-20,275,2,B.Tech/B.E.,electronics and communication engineering,96.9,275,1,Karnataka,2013,800000
885459,m,1992-08-27,17146,2,B.Tech/B.E.,mechanical engineering,66,17146,0,Maharashtra,2014,145000
327983,f,1990-09-01,4287,2,B.Tech/B.E.,information technology,65,4287,0,Karnataka,2012,420000
123182,f,1989-07-16,15644,2,MCA,computer application,64.67,15644,1,Rajasthan,2013,160000
230511,m,1985-04-14,64,2,B.Tech/B.E.,computer engineering,60.65,64,0,Uttar Pradesh,2011,240000
1281171,f,1992-08-19,50,2,B.Tech/B.E.,computer science & engineering,80.35,50,0,Haryana,2014,300000
104314,f,1988-12-01,449,2,B.Tech/B.E.,information technology,83.9,449,1,Tamil Nadu,2010,530000
722916,m,1990-10-18,1331,2,B.Tech/B.E.,electronics engineering,61,1331,1,Maharashtra,2012,405000
1098819,f,1990-07-07,11162,2,B.Tech/B.E.,information technology,81,11162,0,West Bengal,2012,90000
653103,m,1991-01-05,13473,2,B.Tech/B.E.,computer science & engineering,68,13473,0,Uttar Pradesh,2013,200000
807970,m,1992-01-19,7269,2,B.Tech/B.E.,electronics and communication engineering,81,7269,1,Telangana,2013,350000
1094324,m,1992-10-23,7282,2,B.Tech/B.E.,computer science & engineering,71,7282,0,Tamil Nadu,2014,340000
542424,m,1992-01-08,350,2,B.Tech/B.E.,electronics and electrical engineering,74.96,350,0,Uttar Pradesh,2013,215000
1031075,m,1993-06-12,4071,2,B.Tech/B.E.,electronics and communication engineering,74.5,4071,0,Andhra Pradesh,2014,280000
112780,f,1990-07-20,987,2,B.Tech/B.E.,information technology,80.7,987,0,Orissa,2011,240000
1089264,m,1992-09-24,15866,2,B.Tech/B.E.,computer science & engineering,67.6,15866,0,Haryana,2013,325000
1000456,m,1986-04-18,3685,2,MCA,computer application,66.35,3685,0,Madhya Pradesh,2013,320000
691865,m,1992-09-04,519,2,B.Tech/B.E.,electronics and electrical engineering,65.12,519,1,Tamil Nadu,2013,240000
995969,m,1992-03-11,1161,2,B.Tech/B.E.,electronics and communication engineering,81.56,1161,0,Andhra Pradesh,2013,180000
1122901,m,1989-04-11,70,2,B.Tech/B.E.,electronics and communication engineering,73.46,70,0,Uttar Pradesh,2012,245000
1037159,m,1990-11-12,5056,2,B.Tech/B.E.,computer science & engineering,85.3,5056,0,Chhattisgarh,2013,335000
272353,m,1988-06-14,13808,2,B.Tech/B.E.,computer science & engineering,72,13808,0,Uttar Pradesh,2011,400000
270814,m,1989-06-08,4554,2,B.Tech/B.E.,information technology,63.1,4554,0,Tamil Nadu,2011,240000
1006997,f,1992-09-13,3449,2,B.Tech/B.E.,information technology,71,3449,0,Madhya Pradesh,2014,300000
676764,m,1989-09-06,547,2,MCA,computer application,79.1,547,0,Madhya Pradesh,2013,170000
568835,m,1991-01-07,13594,1,B.Tech/B.E.,computer science & engineering,74,13594,0,Uttar Pradesh,2012,180000
78723,m,1987-08-23,1920,2,B.Tech/B.E.,information technology,67.98,1920,0,Uttar Pradesh,2010,425000
660772,m,1991-07-29,568,2,B.Tech/B.E.,information technology,75.4,568,0,Uttar Pradesh,2012,480000
1142387,m,1993-01-15,1213,2,B.Tech/B.E.,information technology,68,1213,0,Madhya Pradesh,2014,180000
440759,m,1991-01-16,35,1,B.Tech/B.E.,electronics and communication engineering,76.91,35,1,Delhi,2012,140000
1218863,f,1992-08-24,14016,2,B.Tech/B.E.,electronics and communication engineering,67.2,14016,0,Punjab,2014,150000
358189,m,1989-11-20,167,2,B.Tech/B.E.,electronics and communication engineering,64.19,167,0,Haryana,2012,345000
1193152,m,1992-11-13,1155,2,B.Tech/B.E.,electronics and communication engineering,60.3,1155,0,Uttar Pradesh,2014,300000
202935,m,1988-11-08,3174,2,B.Tech/B.E.,mechanical engineering,75.45,3174,0,Andhra Pradesh,2011,440000
656288,f,1992-07-01,2959,2,B.Tech/B.E.,electronics and communication engineering,85,2959,0,Tamil Nadu,2013,180000
640015,m,1990-08-25,12560,2,B.Tech/B.E.,computer science & engineering,66.6,12560,0,Uttar Pradesh,2012,190000
306802,m,1990-02-28,4504,2,B.Tech/B.E.,electronics and communication engineering,66.66,4504,0,Madhya Pradesh,2011,240000
514731,m,1990-09-18,8504,2,B.Tech/B.E.,information technology,79,8504,1,Rajasthan,2012,445000
143926,f,1989-12-07,527,2,B.Tech/B.E.,electronics and communication engineering,77,527,0,Haryana,2011,500000
244793,m,1988-12-19,2634,2,B.Tech/B.E.,information technology,68.75,2634,1,Karnataka,2011,410000
786668,f,1992-08-09,11852,2,B.Tech/B.E.,electrical engineering,68.5,11852,0,Andhra Pradesh,2012,215000
831367,m,1993-07-02,492,2,B.Tech/B.E.,computer science & engineering,67.2,492,1,Telangana,2014,600000
1204990,m,1992-12-21,2688,2,B.Tech/B.E.,information technology,74.3,2688,0,Madhya Pradesh,2014,350000
872116,m,1993-01-15,6904,2,B.Tech/B.E.,mechanical engineering,74.36,6904,1,Tamil Nadu,2014,300000
457145,m,1990-04-06,2353,2,B.Tech/B.E.,computer engineering,72,2353,0,Orissa,2012,180000
449397,f,1988-01-20,2088,2,MCA,computer application,85.4,2088,0,Orissa,2012,120000
360148,m,1990-07-30,8535,2,B.Tech/B.E.,mechanical engineering,59.5,8535,0,Maharashtra,2012,390000
1172229,f,1991-06-14,1367,2,B.Tech/B.E.,computer science & engineering,85.5,1367,0,Tamil Nadu,2012,175000
326565,f,1990-02-05,3879,2,B.Tech/B.E.,electronics and electrical engineering,63,3879,0,Madhya Pradesh,2012,305000
795799,m,1991-10-06,222,2,B.Tech/B.E.,civil engineering,67.8,222,0,Jharkhand,2014,405000
669977,m,1991-03-06,9699,2,B.Tech/B.E.,computer engineering,71,9699,1,Rajasthan,2013,350000
1078108,f,1991-07-14,4734,2,B.Tech/B.E.,electronics and communication engineering,71,4734,0,Kerala,2013,325000
467504,f,1990-11-04,1730,2,B.Tech/B.E.,electronics and electrical engineering,90.44,1730,0,Uttar Pradesh,2012,340000
641305,f,1992-05-19,9769,2,B.Tech/B.E.,computer science & engineering,79.6,9769,1,Telangana,2013,325000
454538,m,1988-12-19,1281,2,B.Tech/B.E.,information technology,58.7,1281,1,Maharashtra,2012,240000
767258,m,1990-10-12,314,2,B.Tech/B.E.,computer science & engineering,69.02,314,1,Karnataka,2013,200000
1111619,m,1992-02-12,55,2,B.Tech/B.E.,information technology,76.9,55,0,Uttar Pradesh,2014,265000
1297877,f,1991-10-06,3461,2,B.Tech/B.E.,electronics and communication engineering,77.4,3461,0,Karnataka,2014,220000
1117138,m,1991-05-15,358,2,B.Tech/B.E.,computer engineering,60.2,358,1,Maharashtra,2013,335000
938300,m,1991-08-12,6874,2,B.Tech/B.E.,computer science & engineering,73,6874,0,Uttarakhand,2014,325000
305011,m,1989-07-24,2637,2,B.Tech/B.E.,computer engineering,70,2637,0,Haryana,2011,240000
676834,m,1992-01-18,547,2,B.Tech/B.E.,automobile/automotive engineering,64.8,547,0,Madhya Pradesh,2013,380000
322724,m,1991-02-01,3427,2,B.Tech/B.E.,electronics and communication engineering,89.2,3427,0,Orissa,2012,415000
46302,m,1988-07-31,429,2,B.Tech/B.E.,mechanical engineering,69.11,429,0,Uttar Pradesh,2010,350000
246607,m,1989-12-06,6570,2,B.Tech/B.E.,computer engineering,78.5,6570,0,Orissa,2011,480000
333041,m,1989-05-28,6638,2,MCA,computer application,79.6,6638,0,Andhra Pradesh,2012,560000
833102,m,1993-12-25,382,2,B.Tech/B.E.,computer science & engineering,65.66,382,0,Uttar Pradesh,2014,165000
102923,m,1987-09-01,558,2,B.Tech/B.E.,electronics & instrumentation eng,80,558,1,Tamil Nadu,2010,350000
390177,m,1990-01-26,10342,2,B.Tech/B.E.,electronics and communication engineering,81.02,10342,1,Karnataka,2012,500000
228051,m,1988-04-04,11855,2,B.Tech/B.E.,information technology,70,11855,0,Andhra Pradesh,2011,605000
542967,m,1992-11-04,172,2,B.Tech/B.E.,information technology,74,172,0,Uttar Pradesh,2013,320000
